ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1144f,CUS_0x8bcd,February,,34,948-09-0109,Teacher,50778.48,4501.54,6,6,18,7,"Personal Loan, Not Specified, Mortgage Loan, Payday Loan, Home Equity Loan, Not Specified, and Mortgage Loan",25,12,13.52,6.0,_,1554.93,23.35252588342041,17 Years and 0 Months,Yes,152.95704567550013,532.9450212063724,Low_spent_Small_value_payments,54.25193311812746,Poor
0x139d4,CUS_0x1236,July,,25,144-88-9752,Scientist,28352.24,2385.686666666667,4,4,7,3,"Personal Loan, Student Loan, and Mortgage Loan",4,0,7.02,0.0,Good,1085.7,41.095047565530614,16 Years and 9 Months,No,46.3907297619036,75.28573786628391,High_spent_Medium_value_payments,366.89219903847913,Standard
0x1fa53,CUS_0x4630,February,Jennifere,42,654-75-2504,Scientist,29086.41,2236.8675,4,7,13,1,Payday Loan,12,7,16.4,6.0,_,1394.56,33.166328282184054,26 Years and 2 Months,Yes,15.519659916164308,82.7346721102733,High_spent_Medium_value_payments,375.4324179735624,Standard
0x170e2,CUS_0x477c,January,Edward Krudyn,37,390-00-6239,Teacher,38955.5,3544.291666666666,6,5,30,6,"Student Loan, Student Loan, Auto Loan, Payday Loan, Payday Loan, and Personal Loan",62,24,24.72,9.0,Bad,4683.88,36.12662600530884,8 Years and 11 Months,Yes,163.7659656969924,49.76491017948384,High_spent_Medium_value_payments,390.89829079019034,Poor
0x19d10,CUS_0x7eb0,July,Hummelg,49,798-91-2215,Media_Manager,28378.53,2228.8775,6,692,9,1,Not Specified,16,,16.42,5.0,Standard,316.61,30.058455380883107,16 Years and 11 Months,NM,20.851606122653198,246.9254998130741,Low_spent_Small_value_payments,245.11064406427272,Standard
0x1e9ca,CUS_0x95aa,May,Stempelg,31,999-07-3430,Journalist,19215.26,,4,6,7,2,"Home Equity Loan, and Credit-Builder Loan",5,16,11.15,8.0,Standard,1895.14,37.326626408009574,NA,Yes,20.05386144790358,129.33928348086724,Low_spent_Small_value_payments,275.9340217378958,Poor
0x2afa,CUS_0x1e6b,May,Michaelc,26_,299-96-0609,Manager,62846.31,5393.1925,9,8,20,7,"Not Specified, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Not Specified",40,18,4.79,10.0,Bad,4073.62,20.172941895510622,2 Years and 1 Months,Yes,284.98291964752286,719.335951548218,Low_spent_Small_value_payments,,Poor
0x15187,CUS_0xa82c,February,,21,752-16-2968,Media_Manager,25838.55,,4,3,15,1,Credit-Builder Loan,29,17,7.73,2.0,Standard,6.41,36.42399602974485,24 Years and 3 Months,Yes,21.34436196082464,250.28250471397843,Low_spent_Small_value_payments,234.69438332519695,Standard
0x1bc60,CUS_0xae75,July,Christopherp,26,931-83-8333,Media_Manager,10222.15,899.8458333333333,6,5,18,9,"Debt Consolidation Loan, Personal Loan, Not Specified, Credit-Builder Loan, Auto Loan, Not Specified, Mortgage Loan, Not Specified, and Student Loan",56,22,27.34,9.0,Bad,4473.83,24.911557939215733,11 Years and 11 Months,Yes,54.12125838316884,31.556548939115526,Low_spent_Small_value_payments,294.30677601104895,Standard
0x1b9af,CUS_0xbef8,February,Johnsong,53,566-97-9992,Accountant,105488.68_,8848.723333333333,3,7,12,1,Student Loan,14,17,14.83,0.0,Standard,921.89,30.587008954021837,18 Years and 4 Months,No,84.00695998734699,251.6332046982681,High_spent_Medium_value_payments,799.2321686477184,Standard
0xf8db,CUS_0xbae6,June,Jessicar,43,441-32-5477,Accountant,57153.63,4641.8025,4,4,9,2,"Debt Consolidation Loan, and Not Specified",23,9,13.23,2.0,_,529.63,30.08286956964178,16 Years and 3 Months,Yes,86.21990832225457,245.64024575117008,High_spent_Small_value_payments,392.3200959265752,Standard
0x1d22b,CUS_0x58aa,June,William Schombergh,41,097-10-2324,Lawyer,7664.315,,6,5,15,5,"Debt Consolidation Loan, Student Loan, Not Specified, Credit-Builder Loan, and Not Specified",36,,_,7.0,Standard,1294.45,34.770880402957374,NA,Yes,24.236104131368567,57.052347100556155,High_spent_Small_value_payments,270.580840434742,Standard
0x21dda,CUS_0x84f3,January,Berkowitzj,40,274-83-2210,Architect,17573.035,1545.419583333333,3,2,12,4,"Payday Loan, Payday Loan, Payday Loan, and Not Specified",11,5,7.6,4.0,Good,429.5,28.70222247082963,32 Years and 4 Months,No,38.78825382107815,,High_spent_Small_value_payments,306.2422828727091,Good
0x21ab6,CUS_0xa18f,January,Thukralx,25,732-05-7211,Mechanic,7517.97,447.49750000000006,6,9,31,6,"Personal Loan, Personal Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",7,15,11.31,8.0,Standard,1504.72,35.70616138676818,17 Years and 8 Months,Yes,36.795508018605894,52.7005470178022,Low_spent_Small_value_payments,245.25369496359195,Standard
0xe43a,CUS_0x3c3a,May,Alexh,37,#F%$D@*&8,Developer,8499.645,817.30375,8,7,20,8,"Student Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, Not Specified, Auto Loan, Payday Loan, and Home Equity Loan",25,15,4.65,9.0,_,2573.1,30.16986928278977,NA,NM,34.700690030537515,34.16051540639086,Low_spent_Small_value_payments,302.86916956307164,Poor
0x2561a,CUS_0x6f5d,January,LaCapraj,32,047-76-1717,Engineer,18577.62,1469.135,6,8,26,2,"Auto Loan, and Debt Consolidation Loan",24,13,14.53,7.0,Bad,2186.18,27.1533431271382,18 Years and 3 Months,NM,19.093111590790066,153.08365272142598,Low_spent_Small_value_payments,264.73673568778395,Poor
0x159b4,CUS_0xaa4,July,Ricks,45,951-05-7822,Architect,36760.86,2967.405,6,5,17,5,"Not Specified, Debt Consolidation Loan, Not Specified, Not Specified, and Home Equity Loan",16,15_,21.76,12.0,Bad,3596.56,22.67203198273816,13 Years and 10 Months,Yes,151.63542048135594,73.32404124581241,High_spent_Small_value_payments,331.78103827283167,Poor
0x14d9b,CUS_0x9f5d,June,Toonkelh,31,999-99-3421,_______,10210.735,733.8945833333332,10,9,30,5,"Personal Loan, Personal Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",22,14,24.69,9.0,Bad,3694.28,31.05439321558287,14 Years and 0 Months,Yes,42.02463932797235,,Low_spent_Large_value_payments,278.46125723243165,Standard
0x2137f,CUS_0x6692,February,Angela Moonb,6341,470-06-0305,Developer,21419.85,1509.9875,3,3,12,2,"Not Specified, and Debt Consolidation Loan",10,0,5.67,2.0,_,307.94,29.5854928776934,27 Years and 5 Months,NM,25.347351946154703,86.09576955558659,Low_spent_Medium_value_payments,319.5556284982587,Good
0x16663,CUS_0x2004,February,Henning Gloysteinb,26,925-81-5909,Entrepreneur,73420.92_,6333.41,4,5,8,2,"Personal Loan, and Not Specified",4,3119,10.35,2.0,Good,278.08,33.53541247316699,30 Years and 6 Months,No,67.04438352937039,133.66115546358148,High_spent_Large_value_payments,672.6354610070481,Good
0xb485,CUS_0xc28c,August,Tom Milesh,24,573-42-4273,Developer,19899.64,1759.303333333333,5,3,6,2,"Student Loan, and Auto Loan",4,11,4.85,4.0,Good,714.58,22.73033747032125,27 Years and 11 Months,No,17.125811984344413,28.7117785877892,High_spent_Medium_value_payments,380.0927427611997,Poor
0xa215,CUS_0x735,April,Andy Brucea,44,542-75-5761,Architect,46076.49,3558.7075,7,10,31,7,"Payday Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",39,21,8.57,7.0,Bad,4914.02,36.71270385511474,2 Years and 6 Months,Yes,263.49910534078816,138.4616543921411,High_spent_Medium_value_payments,203.9099902670708,Poor
0xd25b,CUS_0x2217,February,Yueyang Sivac,29,303-33-5518,Musician,28481.67,2441.4725,0,3,9,2,"Home Equity Loan, and Student Loan",9,1,7.45,3.0,Good,104.85,24.559375833515148,30 Years and 8 Months,No,46.99155012123087,235.8491234352585,!@9#%8,241.30657644351055,Standard
0x1ca30,CUS_0xa9cc,March,Ernest Scheyderr,35,301-84-1162,Media_Manager,38087.0,2898.916666666666,8,7,21,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",27,13,13.57,7.0,Standard,2002.39,31.48040235461695,6 Years and 5 Months,Yes,166.86277140484475,61.082985199249926,High_spent_Large_value_payments,301.94591006257195,Poor
0x2d5a,CUS_0xc055,January,Guillermo Parra-Bernale,25,600-94-2851,Developer,35118.1,3113.508333333333,5,7,6,3,"Home Equity Loan, Payday Loan, and Personal Loan",30,13,12.7,6.0,Standard,407.74,29.258726217260982,32 Years and 1 Months,Yes,45.18912916309637,100.66661581529722,High_spent_Medium_value_payments,415.49508835493975,Standard
0x10e5f,CUS_0x1979,June,Cooperw,26,661-25-5123,Doctor,87843.69,7280.3075,1,4,2,-100,"Personal Loan, Mortgage Loan, and Payday Loan",13,6,0.64,3.0,Good,1009.12,41.0263337943249,15 Years and 9 Months,No,153.69315461823732,158.34570041575375,High_spent_Large_value_payments,655.991894966009,Good
0x1944b,CUS_0x5816,June,Scotts,36,255-63-4043,_______,32473.32,2875.11,7,3,6,6,"Not Specified, Payday Loan, Payday Loan, Not Specified, Not Specified, and Home Equity Loan",28,19,19.38,4.0,Standard,893.83,25.625881886366486,9 Years and 0 Months,Yes,59141.0,114.16515037866048,High_spent_Small_value_payments,297.11674884138733,Standard
0x1dc2,CUS_0x8e75,May,Alisteri,46,854-67-0053,Doctor,70112.78,5989.7316666666675,1,7,3,2,"Mortgage Loan, and Student Loan",3,4,_,5.0,Good,877.06,35.441895017675634,25 Years and 2 Months,No,69.71794787486095,94.8733190776704,High_spent_Large_value_payments,674.3818997141353,Poor
0xcc0b,CUS_0x50df,June,Diane Bartzl,36,117-43-4570,Lawyer,15845.47,1039.4558333333332,5,10,26,6,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Payday Loan",30,13,11.12,12.0,Standard,1275.75,37.171566324543264,NA,Yes,73.23949445257473,23.97522819572289,High_spent_Small_value_payments,266.7308606850357,Standard
0x16187,CUS_0x3d99,June,,46_,776-42-6105,Accountant,167258.04,12986.315523508265,5,2,12,0_,,13,1,10.72,2.0,Good,476.64,29.75792574861693,27 Years and 0 Months,No,1213.8544764917372,608.9695353463228,Low_spent_Large_value_payments,1081.0474646536773,Good
0x42af,CUS_0x6f5f,February,Nick Brownn,25,891-00-5252,Entrepreneur,33063.59,2741.2991666666658,8,3,6,7,"Personal Loan, Auto Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",11,18,5.19,5.0,Standard,788.4,36.70284342267143,17 Years and 8 Months,Yes,143.7567213449993,220.9558157773554,Low_spent_Medium_value_payments,189.41737954431187,Standard
0x1c940,CUS_0x851c,March,Matt Dailyj,14,535-59-9704,Musician,46679.76,,5,4,8,3,"Auto Loan, Auto Loan, and Home Equity Loan",19,20,11.19,6.0,Standard,629.26,35.7199112575791,5 Years and 7 Months,Yes,74.41370181605484,82.93958814459467,High_spent_Large_value_payments,493.5447100393504,Standard
0x188fe,CUS_0xc515,May,Sven Egentero,22,652-12-7729,Lawyer,8477.51,648.4591666666666,8,9,27,5,"Home Equity Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",39,20,8.87,12.0,Bad,4854.6,39.47128667451831,10 Years and 8 Months,NM,31.746883928590442,22.638354003408807,Low_spent_Small_value_payments,300.46067873466734,Poor
0x486b,CUS_0x5046,June,,27,630-44-3542,Entrepreneur,29901.97,2462.830833333333,3,4,7,2,"Debt Consolidation Loan, and Debt Consolidation Loan",15,9,1.07,1.0,Good,319.85,28.788397893551327,22 Years and 0 Months,No,42.43430890767929,31.68997063710734,High_spent_Large_value_payments,412.15880378854666,Poor
0x1c17a,CUS_0x8e7f,May,Moffettb,31,562-19-0606,Lawyer,47119.29,3637.6075,7,688,24,6,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Personal Loan, Personal Loan, and Debt Consolidation Loan",22,24,5.0600000000000005,10.0,Bad,2773.96,28.713637101731344,13 Years and 8 Months,NM,181.40352377744213,286.2930913812356,Low_spent_Medium_value_payments,176.0641348413223,Poor
0x235eb,CUS_0x1492,June,,36,612-31-0459,Teacher,9134.415_,1051.20125,5,10,15,3,"Payday Loan, Mortgage Loan, and Student Loan",18,12,21.19,6.0,Standard,1621.28,24.042581127631788,16 Years and 0 Months,NM,15.953677342376663,__10000__,Low_spent_Medium_value_payments,265.2057720127141,Poor
0x86d6,CUS_0xbf43,January,Melinda Dickinsont,16,616-52-0527,Developer,49639.2,4364.6,8,5,13,2,"Home Equity Loan, and Credit-Builder Loan",10,9,_,7.0,Standard,451.16,36.828870938470594,7 Years and 8 Months,Yes,45.02028606718953,329.40693060911667,Low_spent_Small_value_payments,352.0327833236938,Standard
0x16d19,CUS_0x94bc,April,Sikkau,16,182-35-0055,Doctor,103345.12,8401.093333333332,3,6,14,5,"Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Student Loan",21,14,7.52,6.0,_,100.7,27.48847558522709,6 Years and 5 Months,Yes,51684.0,777.6822948402516,Low_spent_Medium_value_payments,44.78010751222928,Good
0x8c59,CUS_0xb0bd,August,Herberta,37,744-86-5309,Accountant,26196.39,2139.0325,7,6,11,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",24,13,16.97,3.0,Standard,505.37,35.47193322797214,30 Years and 0 Months,NM,48.53365137595449,53.33118445536705,High_spent_Medium_value_payments,362.0384141686785,Good
0xebd1,CUS_0x1d6f,April,,18_,197-05-2509,_______,17438.8_,1237.2333333333333,8,11,16,5,"Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",21,,13.68,9.0,_,2635.91,28.06492236067018,9 Years and 5 Months,NM,44.235325495955365,128.43700697710756,Low_spent_Small_value_payments,241.05100086027042,Poor
0x124aa,CUS_0x92e5,January,Deepa Seetharamanh,53,122-80-2393,Accountant,63402.48,5574.54,5,7,2,2,"Auto Loan, and Mortgage Loan",11,6,1.86,0.0,Good,707.85,31.42900266762636,NA,No,55.21913468849078,593.048660974142,Low_spent_Small_value_payments,199.1862043373673,Standard
0x1c3a2,CUS_0xb772,May,Natalian,30,#F%$D@*&8,Entrepreneur,41296.81,3680.400833333333,3,6,11,1,Student Loan,24,1,6.94,1.0,Good,761.2,41.07808501764556,19 Years and 8 Months,No,33.74732674602196,__10000__,High_spent_Small_value_payments,347.23924884683083,Poor
0xc6d6,CUS_0x83c3,May,Dena Aubinn,45,432-73-7397,Writer,109061.96,9156.496666666668,8,4,13,4,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Payday Loan",23,10,18.09,9.0,_,990.07,41.427464218995475,16 Years and 0 Months,Yes,273.45338885156565,147.95911339938098,High_spent_Medium_value_payments,744.2371644157203,Standard
0x40ce,CUS_0xaca6,January,Jana,19,108-44-7721,Architect,89388.72,7695.06,4,6,1371,1,Student Loan,6,5,3.55,0.0,Good,1030.1,31.693422814980014,31 Years and 5 Months,NM,64.35336648298865,187.58038732945718,High_spent_Large_value_payments,757.5722461875544,Good
0x9b0e,CUS_0x755b,May,Julient,51,#F%$D@*&8,Scientist,69684.86,5872.071666666668,0,7,12,2,"Debt Consolidation Loan, and Credit-Builder Loan",7,7,1.46,2.0,Good,596.1,34.41345033084678,23 Years and 7 Months,No,83.13713352442105,297.79324036053436,Low_spent_Small_value_payments,496.27679278171126,Standard
0xc4cf,CUS_0x4a3d,February,Kevinh,33,351-61-7995,Architect,33755.94,2765.995000000001,6,10,22,8,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",47,,28.85,12.0,Bad,4503.42,37.27365283469758,NA,NM,179.9685952067299,152.79132745530956,Low_spent_Large_value_payments,213.83957733796055,Standard
0x3a11,CUS_0x382f,April,Barreraz,16,601-28-4815,_______,9889.575,977.13125,10,10,17,2,"Debt Consolidation Loan, and Home Equity Loan",60,15,19.27,61.0,Bad,2142.54,40.599484186843284,18 Years and 6 Months,Yes,12.100551928718163,61.130110528501646,Low_spent_Medium_value_payments,304.4824625427802,Poor
0x12829,CUS_0x5f1b,August,McCrankn,31,813-35-1407,Scientist,19167.22,1786.2683333333334,6,10,25,9,"Auto Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",36,17,19.36,12.0,Bad,3896.76,23.877362362093773,10 Years and 11 Months,Yes,135.96303812692312,145.3003059399751,Low_spent_Medium_value_payments,177.36348926643515,Standard
0x23e86,CUS_0x920e,January,Natea,55,715-24-1767,Mechanic,57079.5,4669.625,8,3,9,4,"Student Loan, Student Loan, Personal Loan, and Not Specified",20,9,4.48,1.0,_,26.47,37.768220208824246,32 Years and 9 Months,No,125.73113666113822,558.799496447985,Low_spent_Small_value_payments,72.4318668908768,Standard
0x83f1,CUS_0x97dc,April,Carolineg,31,069-20-5974,Musician,99912.57,8615.0475,1,5,5,1,Home Equity Loan,12,5,1.13,1.0,_,148.57,27.53830784905087,22 Years and 5 Months,No,64.37027167878978,632.3031647749085,Low_spent_Medium_value_payments,444.8313135463017,Poor
0xd446,CUS_0x1d33,January,Christiaan Hetznern,40,697-07-9858,Journalist,39294.3,,9,10,30,3,"Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",47,20,7.14,11.0,Bad,1292.73,24.352936515832443,13 Years and 4 Months,Yes,60.74439250830152,126.64140770174076,High_spent_Small_value_payments,401.86669978995775,Poor
0x18d27,CUS_0x71eb,February,Annd,32,174-53-3135,Scientist,71203.4,6132.616666666666,7,6,20,5,"Payday Loan, Payday Loan, Auto Loan, Student Loan, and Mortgage Loan",20,17,12.26,7.0,Standard,1254.91,40.50169531739529,14 Years and 11 Months,Yes,235.51546864754783,__10000__,Low_spent_Large_value_payments,283.1460077172725,Poor
0x84a5,CUS_0xa666,April,Krudyj,37,587-63-0002,Media_Manager,31153.48,2543.123333333333,2,5,9,3,"Debt Consolidation Loan, Home Equity Loan, and Payday Loan",18,12_,5.96,1.0,Good,737.93,22.954999520878715,18 Years and 4 Months,NM,68.46128852529768,,High_spent_Small_value_payments,307.4469072108186,Standard
0x1ef96,CUS_0x7233,January,Vladimir Soldatkinp,14,511-46-2018,Teacher,15219.03,1330.2525,9,5,18,7_,"Personal Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Mortgage Loan, Not Specified, and Mortgage Loan",15,14,4.78,7.0,_,2213.1,38.99305330964407,9 Years and 2 Months,Yes,76.13084675762164,74.57316828192415,High_spent_Small_value_payments,242.32123496045418,Poor
0xee80,CUS_0x5e05,July,Jonesr,28,559-07-5598,Teacher,29283.91,2380.3258333333333,3,5,8,2,"Mortgage Loan, and Not Specified",17,4,8.33,2.0,Good,309.61,36.82295346718903,31 Years and 2 Months,No,36.20844627352849,187.92391257805767,Low_spent_Small_value_payments,303.90022448174716,Poor
0xc64f,CUS_0x6579,February,,15,#F%$D@*&8,_______,19536.45,1611.0375,10,7,22,8_,"Student Loan, Not Specified, Personal Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan",38,20,8.37,12.0,Bad,2623.94,38.27445812575689,5 Years and 9 Months,Yes,101.56473873715444,51.56678831694389,Low_spent_Medium_value_payments,287.9722229459017,Poor
0xe010,CUS_0x103e,July,Tim Kellyf,40,155-72-8070,Scientist,98690.8,8262.233333333334,4,6,9,1,Student Loan,6,20,10.76,4.0,Good,706.96,37.972251031298214,26 Years and 10 Months,No,55.004407569291885,508.8134025128926,Low_spent_Small_value_payments,552.4055232511489,Standard
0x17168,CUS_0x4086,March,Matthewm,40,408-77-8665,Scientist,71746.68,6107.8899999999985,3,3,10,3_,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",11,18,17.25,5.0,Standard,2052.59,26.71775612036344,5 Years and 5 Months,Yes,107.96166481408524,__10000__,High_spent_Large_value_payments,684.3553759721476,Standard
0x12d12,CUS_0xb7a4,May,Luke Bakerx,31,486-84-2079,Journalist,33470.43,2744.2025,7,5,10,1,Not Specified,11,15,8.22,8.0,Standard,1318.49,30.06265263311921,NA,Yes,16.08807428504812,80.55817914489819,High_spent_Medium_value_payments,427.7739965700537,Good
0xc97e,CUS_0x8109,January,Rohitn,24,845-68-5410,Musician,179068.04,14978.336666666668,5,6,6,4,"Mortgage Loan, Personal Loan, Auto Loan, and Credit-Builder Loan",30,14,11.86,0.0,Good,484.16,37.93691137893442,17 Years and 2 Months,No,501.2124041604145,1028.3511078433874,High_spent_Small_value_payments,228.27015466286525,Poor
0x10d78,CUS_0xc56b,March,,21,175-96-1739,Musician,74780.48,6340.706666666666,7,6,24,4,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",61,10,15.72,7.0,Standard,1978.87,23.700953058758913,12 Years and 11 Months,Yes,226.99758118484584,128.53479774277787,High_spent_Large_value_payments,518.538287739043,Poor
0xd158,CUS_0x1a57,July,allo,52,185-32-4152,Lawyer,63383.1,5443.925,6,3,8,3,"Student Loan, Auto Loan, and Auto Loan",22,16,7.54,5.0,Standard,549.06,25.02957621031487,31 Years and 1 Months,Yes,151.43424890220038,146.4521480076244,High_spent_Small_value_payments,506.5061030901753,Poor
0x14a31,CUS_0x5f55,August,Henryv,33,745-91-0039,Mechanic,14295.47,1392.289166666667,6,7,19,6,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Home Equity Loan",45,,17.33,8.0,_,4509.55,31.411180023932616,3 Years and 6 Months,Yes,55.68921870525814,95.81882387013918,Low_spent_Large_value_payments,257.72087409126937,Standard
